,date,tweet,clean_tweets,len,Sentiment
513,2020-07-16 16:24:58,Ain't gunna hold you.....I stood in front of that TV for damn near 20 mins like wtf happened https://t.co/ju6h4gRaI4,gunna hold stood front tv damn near mins like wtf happened ju h grai,68,-1
514,2020-07-16 16:25:00,RT @__BigO__: IM FINALLY QUITTING MY DEAD END JOB AND GOING TO PURSUE MY MASTERS THIS FALL!!!!! MY GOD IS A MIRACLE WORKER!!!! https://t.co…,bigo im finally quitting dead end job going pursue masters fall god miracle worker,82,-1
515,2020-07-16 16:25:00,Can we please crush these assholes in November or just annihilate them before that?,please crush assholes november annihilate,41,0
516,2020-07-16 16:25:01,"RT @LaurenJauregui: money that they take from us, the infamous “Uncle Sam” they say there isn’t enough. But there’s enough to pay for golf…",laurenjauregui money take us infamous uncle sam say enough enough pay golf,74,-1
517,2020-07-16 16:25:01,RT @TheHenryCooper: Amazing golf @darrenhowie99,thehenrycooper amazing golf darrenhowie,39,1
518,2020-07-16 16:25:01,@BaconSoap888 Good to know for my long walks in creepy woods.,ba nsoap good know long walks creepy woods,42,1
519,2020-07-16 16:25:03,Watching a cabin in the woods,watching cabin woods,20,0
520,2020-07-16 16:25:03,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
521,2020-07-16 16:25:03,"Tiger Woods Memorial Tournament Golf Live Stream

Memorial Tournament 2020 Live Stream (click the link &amp; enjoy the… https://t.co/ilcLsVHo9W",tiger woods memorial tournament golf live stream memorial tournament live stream click link amp enjoy ilclsvho w,112,1
522,2020-07-16 16:25:04,"""merlin, you should go with them""
""nah, i've seen the woods already""
E POI SI SORRIDONO IO PIANGOOOO",merlin go nah seen woods already e poi si sorridono io piangoooo,64,0
523,2020-07-16 16:25:04,"@BruceNorris13 @e_whittler No idea what you’re getting at with this.

It still remains that we’re in a pandemic, as… https://t.co/oWReIbsB9u",brucenorris e whittler idea getting still remains pandemic owreibsb u,69,0
524,2020-07-16 16:25:02,RT @Crittermatic: Cookie runs into some trouble in the woods late at night. Some of you may remember the intro from Cookie and Angus's firs…,crittermatic cookie runs trouble woods late night may remember intro cookie angus firs,86,-1
525,2020-07-16 16:25:05,"RT @AlanTaveras2: To all my friends from up north and all act 22s, we are not the USA...people don’t care what you think your right is...we…",alantaveras friends h act usa people care think right,53,1
526,2020-07-16 16:25:05,Everyone is getting published or graduating or getting into masters programs and I'm feeling years behind. I'm stil… https://t.co/zG1DxSbJGV,everyone getting published graduating getting masters programs feeling years behind stil zg dxsbjgv,99,-1
527,2020-07-16 16:25:05,"RT @SharkTuna: Reed
リード
reupload because i uploaded the wrong version

#アークナイツ版深夜の真剣お絵かき60分一本勝負 
#アークナイツ #明日方舟 #Arknights https://t.co/WYgJ…",sharktuna reed reupload uploaded wrong version arknights wygj,61,-1
528,2020-07-16 16:25:06,RT @GSCpioneers: The Whitey Adolfson Memorial Golf Tournament Set to Honor GSC Hall of Famer Chris George https://t.co/jf8xULCmEn,gscpioneers whitey adolfson memorial golf tournament set honor gsc hall famer chris george jf xulcmen,101,0
529,2020-07-16 16:25:06,Furthermore so does the Enchanted/Wildest Dreams mashup AND the live Out Of The Woods AND the live IKYWT.,fu hermore enchanted wildest dreams mashup live woods live ikywt,64,1
530,2020-07-16 16:25:07,"RT @JeremyWGR: Need another reason to make a donation?  Look at these golfers out here, making it work, IN THESE CONDITIONS!  Like golf, in…",jeremywgr need another reason make donation look golfers making work conditions like golf,89,0
531,2020-07-16 16:25:08,"RT @Chad_Boogie: ""I came to America with nothing and was able to start a business, buy a home and get my second Masters degree through hard…",chad boogie came america nothing able sta business buy home get se nd masters degree hard,89,1
532,2020-07-16 16:25:09,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
533,2020-07-16 16:25:09,Jihadi bride Begum has been given permission to return to UK to appeal her citizenship ban. What a fkn joke this co… https://t.co/OGni62Pkes,jihadi bride begum given permission return uk appeal citizenship ban fkn joke ogni pkes,87,0
534,2020-07-16 16:25:09,@BlueJellyish @HKrassenstein @realDonaldTrump 1). Let me unpack this for you because it’s so complicated: Trump pla… https://t.co/cMqfxdZvON,bluejellyish hkrassenstein realdonaldtrump let unpack mplicated trump pla cmqfxdzvon,84,0
535,2020-07-16 16:25:09,"Who is the female commenting on the golf tournament ""bro"".",female mmenting golf tournament bro,35,0
536,2020-07-16 16:25:10,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
537,2020-07-16 16:25:10,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
538,2020-07-16 16:25:11,"RT @davidschneider: 1: 
The Pope is Catholic

2:
Bears shit in the woods

3: https://t.co/Z5m6I76JVy",davidschneider pope catholic bears shit woods z jvy,51,-1
539,2020-07-16 16:25:12,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
540,2020-07-16 16:25:13,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
541,2020-07-16 16:25:13,RT @RedWingGrips: Dr. Fauci is gracing the cover and doing photoshoots for InStyle magazine so I don't want to hear one damn word about Tru…,redwinggrips dr fauci gracing ver photoshoots instyle magazine want hear one damn word tru,90,0
542,2020-07-16 16:25:13,RT @battygrrl: Hey remember this story? Now that Russians are killing American soldiers without nary a word from the President we should re…,battygrrl hey remember story russians killing american soldiers without nary word president,91,0
543,2020-07-16 16:25:13,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
544,2020-07-16 16:25:13,"RT @IceBorg: Hopefully a good sign for South Dakota.  Minnesota and Iowa, with larger populations though, will be a bit more dicey. https:/…",iceborg hopefully good sign south dakota minnesota iowa larger populations though bit dicey,91,1
545,2020-07-16 16:25:14,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
546,2020-07-16 16:25:14,"Tiger Woods Memorial Tournament Golf Live Stream

Memorial Tournament 2020 Live Stream (click the link &amp; enjoy the… https://t.co/D39fFI0eMJ",tiger woods memorial tournament golf live stream memorial tournament live stream click link amp enjoy ffi emj,109,1
547,2020-07-16 16:25:14,"RT @NY_runaway2: Atlanta Mayor on opening schools: 'Extremely frustrating not to have leadership' from White House.

More frustrating havin…",ny runaway atlanta mayor opening schools extremely frustrating leadership white house frustrating havin,103,-1
548,2020-07-16 16:25:14,"RT @JadenHeart3: got waaayyyy too horny during my morning run and decided to bust a quick nut in the woods ^^

.. hear the birds twittering…",jadenhea got waaayyyy horny morning run decided bust quick nut woods hear birds twittering,90,1
549,2020-07-16 16:25:15,Amen brother. The democrats make ever attempt possible to divide us.,amen brother democrats make ever attempt possible divide us,59,0
550,2020-07-16 16:25:15,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
551,2020-07-16 16:25:16,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
552,2020-07-16 16:25:16,"RT @DubGalaxia: The older I get, the more enticing a cabin in the woods away from society gets",dubgalaxia older get enticing cabin woods away society gets,59,1
553,2020-07-16 16:25:17,"@L__Dean @AlasdairStuart Greed is far too simple a god for this, the golden chains that bind folk to the altar coul… https://t.co/H3DjWVYE2X",l dean alasdairstua greed far simple god golden chains bind folk altar ul h djwvye x,84,1
554,2020-07-16 16:25:17,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
555,2020-07-16 16:25:17,"RT @davidschneider: 1: 
The Pope is Catholic

2:
Bears shit in the woods

3:",davidschneider pope catholic bears shit woods,45,-1
556,2020-07-16 16:25:18,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
557,2020-07-16 16:25:18,@illwillionaire Ed Reed too,illwillionaire ed reed,22,0
558,2020-07-16 16:25:18,"“Six-spotted Tiger Beetle” by Kaitlin Klingbeil - Catherine Chevalier Woods, May 2019
#nature #forestpreserve https://t.co/2kOpeDJVbj",six spotted tiger beetle kaitlin klingbeil catherine chevalier woods may nature forestpreserve kopedjvbj,104,0
559,2020-07-16 16:25:19,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
560,2020-07-16 16:25:19,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
561,2020-07-16 16:25:19,A golf club is a club used to hit a golf ball in a game of golf. Each club is composed of a shaft with a grip and a… https://t.co/c8S2ZQOJSj,golf club club used hit golf ball game golf club mposed shaft grip c zqojsj,75,-1
562,2020-07-16 16:25:21,"@hf_ask ""there is a bear in the woods and it eat berries ...""",hf ask bear woods eat berries,29,0
563,2020-07-16 16:25:21,Another well deserved congratulations to twiterless Lauren Hennig on her first academic publication.  This works st… https://t.co/SUU3N7VAVC,another well deserved ngratulations twiterless lauren hennig first academic publication works st suu n vavc,107,1
564,2020-07-16 16:25:22,"RT @AlanTaveras2: To all my friends from up north and all act 22s, we are not the USA...people don’t care what you think your right is...we…",alantaveras friends h act usa people care think right,53,1
565,2020-07-16 16:25:22,Hours till I’m #playin golf: Collin “Youngbull” Sexton https://t.co/hqM04CV0fd,hours till playin golf collin youngbull sexton hqm cv fd,56,0
566,2020-07-16 16:25:22,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
567,2020-07-16 16:25:22,@FuckYaDeadGuys I was tripping on shrooms in the woods one time and walked up on one. It was about 100ft away and l… https://t.co/CDCWeoBrkV,fuckyadeadguys tripping shrooms woods one time walked one ft away l cdcweobrkv,78,0
568,2020-07-16 16:25:23,"RT @davidschneider: 1: 
The Pope is Catholic

2:
Bears shit in the woods

3:",davidschneider pope catholic bears shit woods,45,-1
569,2020-07-16 16:25:23,RT @TrialLawyerRich: Tax the rich. https://t.co/lZ36NdV6Fg,triallawyerrich tax rich lz ndv fg,34,1
570,2020-07-16 16:25:24,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
571,2020-07-16 16:25:25,"@MyBigRedTruck @realist_brutal A prime example of 100% pure hypocrisy, Donald Trump claiming he'd ""hardly ever"" get… https://t.co/SOQH83S33e",mybigredtruck realist brutal prime example pure hypocrisy donald trump claiming hardly ever get soqh e,102,-1
572,2020-07-16 16:25:26,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
573,2020-07-16 16:25:26,"RT @TheRaDR: If you don't know about the Puritans' using the Biblical Exodus story as the model of their own experience, and how some tried…",theradr know puritans using biblical exodus story model experience tried,72,0
574,2020-07-16 16:25:26,RT @anelsona: #CNP honcho / strategist Ralph Reed says Roger Stone found Jesus—just as Trump was showing Parscale the door. #ShadowNetwork,anelsona cnp honcho strategist ralph reed says roger stone found jesus trump showing parscale door shadownetwork,112,0
575,2020-07-16 16:25:26,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
576,2020-07-16 16:25:26,"RT @dicksopengolf: Our contests are BACK and we are giving away another driver AND a John Daly Headcover! ⛳️
Want to win ? It’s simple:
1.…",dicksopengolf ntests back giving away another driver john daly head ver want win simple,87,1
577,2020-07-16 16:25:27,on https://t.co/rXZNqDkDYb I Hope That You're Alright by Jackson Reed Great music!!,rxznqdkdyb hope alright jackson reed great music,48,1
578,2020-07-16 16:25:28,RT @ronkroichick: GOLF NEWS: San Francisco officials are expected to amend their contract with the PGA Tour on Thursday -- paving the way f…,ronkroichick golf news san francis officials expected amend ntract pga tour thursday paving way f,97,-1
579,2020-07-16 16:25:28,"President Trump failed the American People &amp; business!!!
Trump the failure!!  Only thinks of himself ..Golf &amp; holdi… https://t.co/MTzM2rXUEr",president trump failed american people amp business trump failure thinks golf amp holdi mtzm rxuer,98,-1
580,2020-07-16 16:25:29,Lmao the nigga wit the GED prolly make more than them,lmao nigga wit ged prolly make,30,1
581,2020-07-16 16:25:30,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
582,2020-07-16 16:25:29,"Memorial Tournament Golf Live Stream Day 1

Memorial Tournament Golf 2020 Live Stream Round 1 

click the link &amp; en… https://t.co/DAYvR1RIJa",memorial tournament golf live stream day memorial tournament golf live stream round click link amp en dayvr rija,112,1
583,2020-07-16 16:25:30,RT @baelyssa: The dodgers losing the World Series two years in a row,baelyssa dodgers losing world series two years row,50,0
584,2020-07-16 16:25:31,RT @Buzzing__Bee: Jihadi bride Begum has been given permission to return to UK to appeal her citizenship ban. What a fkn joke this country…,buzzing bee jihadi bride begum given permission return uk appeal citizenship ban fkn joke untry,95,0
585,2020-07-16 16:25:32,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
586,2020-07-16 16:25:32,RT @heretosaveday07: Time after Time Biden makes blunders.Kind of makes me wonder who are the puppets masters????Who really is pulling the…,heretosaveday time time biden makes blunders kind makes wonder puppets masters really pulling,93,1
587,2020-07-16 16:25:32,"RT @LAPartyStripper: Palm Springs  Bachelor Party Service: 
- Bachelor Party Strippers 
- Topless Bartenders 
- Topless Eye Candy 4 the Poo…",lapa ystripper palm springs bachelor pa service bachelor pa strippers topless ba enders topless eye candy poo,109,0
588,2020-07-16 16:25:32,"RT @RBReich: Jeff Bezos' Beverly Hills mansion has:

—3 saunas
—2 guesthouses
—A nine-hole golf course
—A tennis court
—A ""motor court"" wit…",rbreich jeff bezos beverly hills mansion saunas guesthouses nine hole golf urse tennis u motor u wit,100,0
589,2020-07-16 16:25:33,"ARE WE OUT OF THE WOODS YET
ARE WE OUT OF THE WOODS YET
ARE WE OUT OF THE WOODS YET
ARE WE OUT OF THE WOODS",woods yet woods yet woods yet woods,35,0
590,2020-07-16 16:25:33,"RT @jamieloftusHELP: no gods, no masters, no scrubs, no sferatu",jamieloftushelp gods masters scrubs sferatu,43,0
591,2020-07-16 16:25:34,We are sure many can relate to this report! Wow - readers beware! https://t.co/bWeL32q75d #ghost #ghosts… https://t.co/1z3LpKpvPz,sure many relate repo wow readers beware bwel q ghost ghosts z lpkpvpz,70,1
592,2020-07-16 16:25:34,"Nice punisher sticker on your Volkswagen Golf bro, your visibly annoyed wife must love it!",nice punisher sticker volkswagen golf bro visibly annoyed wife must love,72,1
593,2020-07-16 16:25:34,"RT @torysmasher: Donald Trump has battled to block my film's release for years. Now he has failed

My exposé of the impact of Trump’s golf…",torysmasher donald trump battled block film release years failed expos impact trump golf,88,-1
594,2020-07-16 16:25:35,@reallorraine https://t.co/8bj85b5Jnx   https://t.co/yrpx2FW7hm a couple of golf games I presented for my students… https://t.co/gnNio6yQnR,reallorraine bj b jnx yrpx fw hm uple golf games presented students gnnio yqnr,78,0
595,2020-07-16 16:25:36,RT @TerrifyingVids: Church in the woods https://t.co/a6C8kk3RcT,terrifyingvids church woods c kk rct,36,0
596,2020-07-16 16:25:35,"RT @TheRaDR: If you don't know about the Puritans' using the Biblical Exodus story as the model of their own experience, and how some tried…",theradr know puritans using biblical exodus story model experience tried,72,0
597,2020-07-16 16:25:36,RT @StaceyDillard71: McIlroy hopes reuniting with coach Michael Bannon can get him back on track (via @the42_ie) https://t.co/DYpYLuWRjH,staceydillard mcilroy hopes reuniting ach michael bannon get back track via ie dypyluwrjh,89,0
598,2020-07-16 16:25:36,Can't wait for this! We'll actually have something to do on @osheaga weekend! I'm gonna have to make myself a pass… https://t.co/SmKUTHxXOO,wait actually something osheaga weekend gonna make pass smkuthxxoo,66,0
599,2020-07-16 16:25:36,"@TheRickWilson 4. And since Boston Harbor, no one has gotten better at building mountains out of molehills or makin… https://t.co/OuKy3JuIQq",therickwilson since boston harbor one gotten better building mountains molehills makin ouky juiqq,97,1
600,2020-07-16 16:25:37,RT @pastormarkburns: Slavery in America came by Africans selling other Africans to European masters. Many slaves weren't forced to America…,pastormarkburns slavery america came africans selling africans european masters many slaves forced america,106,1
601,2020-07-16 16:25:37,@ttp13526 It’s been said that all masters of records have a satanic ritual spoken over them before released to the… https://t.co/FGis6NVtB5,ttp said masters rds satanic ritual spoken released fgis nvtb,61,0
602,2020-07-16 16:25:37,@StockCats Time to go to the golf course... @StockCats,stockcats time go golf urse stockcats,37,0
603,2020-07-16 16:25:37,"RT @BregmanPs: @vintagepringle @jentaub He's in court around the world. In November he was forced to pay more than £250,000 in legal fees t…",bregmanps vintagepringle jentaub u around world november forced pay legal fees,78,-1
604,2020-07-16 16:25:38,RT @__BigO__: IM FINALLY QUITTING MY DEAD END JOB AND GOING TO PURSUE MY MASTERS THIS FALL!!!!! MY GOD IS A MIRACLE WORKER!!!! https://t.co…,bigo im finally quitting dead end job going pursue masters fall god miracle worker,82,-1
605,2020-07-16 16:25:38,"US Rugby Golf Open Championship coming back Aug 8, 2020. Stay tuned for link to purchase your tickets. #rugby… https://t.co/rYRGR8Tmqz",us rugby golf open championship ming back aug stay tuned link purchase tickets rugby ryrgr tmqz,95,0
